DAUID,Pop2016,Instability_DA16,Deprivation_DA16,Dependency_DA16,Ethniccon_DA16,Instability_q_DA16,Deprivation_q_DA16,Dependency_q_DA16,Ethniccon_q_DA16,sum_score
35202021,717.0,0.3415326660264699,3.265060664901779,-0.6828765208224697,2.1063082156575454,4.0,5.0,2.0,5.0,4.0
35202022,420.0,-0.5232287031897067,2.0426834510017047,0.22018700951264591,1.2393503304198876,2.0,5.0,4.0,5.0,4.0
35202018,1354.0,1.115582768156546,5.3084910925339575,-0.7027223392315327,2.6505077663429595,5.0,5.0,2.0,5.0,4.25
35201832,290.0,-0.09775907812683535,0.9884460945852385,-0.0895180704973809,0.3577117263628606,3.0,5.0,3.0,4.0,3.75
35201833,461.0,-0.4408327893986682,0.47281360249663856,-0.5004689413162586,0.8052917437768974,3.0,4.0,2.0,5.0,3.5
35201819,400.0,-0.3468471106307148,0.7691684256733153,-0.18962925338495945,-0.19876056159412472,3.0,5.0,3.0,3.0,3.5
35201822,944.0,0.5818224932903384,2.0951592789524818,-0.7429514382599349,1.943682414365795,4.0,5.0,1.0,5.0,3.75
35201824,445.0,-0.7014155755538077,0.619686458138538,1.0294871800638101,0.46350864569408395,2.0,4.0,5.0,4.0,3.75
35201838,575.0,1.5066237037670396,1.1069899918747428,-0.4472390325770048,1.7070611485949971,5.0,5.0,2.0,5.0,4.25
35201839,459.0,-0.2094740774090074,-0.07402027109575095,-0.40066829291347494,0.6542273168721949,3.0,3.0,2.0,4.0,3.0
35201864,622.0,-0.270821541484925,0.8349159892726157,0.035919871909064094,1.9072437790042236,3.0,5.0,3.0,5.0,4.0
35201869,421.0,-0.35573871538313956,0.8733700212666575,1.705873309308438,1.3439906817099772,3.0,5.0,5.0,5.0,4.5
35202051,793.0,1.4752105662275083,1.5897774183196287,-0.9789278725782459,2.2050179328105806,5.0,5.0,1.0,5.0,4.0
35202055,1281.0,0.9769082739233339,4.618305065288868,-1.0225607765664226,2.217049743954024,5.0,5.0,1.0,5.0,4.0
35202067,258.0,-0.0649621809789383,1.7094201249563512,0.06961054297964217,0.8406577388984442,4.0,5.0,4.0,5.0,4.5
35202071,1099.0,0.49236216536317834,1.8328550623060793,0.038354268817905934,1.248286202589957,4.0,5.0,3.0,5.0,4.25
35202075,539.0,-0.4996704972783931,0.9604016696510916,0.9124335248421687,0.2881601880927885,2.0,5.0,5.0,4.0,4.0
35202078,256.0,0.13226413851466481,1.2646803104964337,-0.034085337595790875,1.3629553172037752,4.0,5.0,3.0,5.0,4.25
35202079,301.0,-0.4058054805949181,1.523722410671615,0.2639927822478113,0.591552579183794,3.0,5.0,4.0,4.0,4.0
35202080,499.0,-0.5815330639179336,2.0233474516797534,0.901148336166169,0.8955990025383189,2.0,5.0,5.0,5.0,4.25
35202085,1212.0,0.8518126684902553,2.576825267337232,-1.0195172727868815,1.910736638676862,5.0,5.0,1.0,5.0,4.0
35202089,553.0,1.0271243304886537,1.9579827446851978,-0.37362429888099136,1.576904946000305,5.0,5.0,2.0,5.0,4.25
35202091,551.0,-0.6354183680830727,1.0402555149690933,0.09343337829889743,0.7238393812650086,2.0,5.0,4.0,4.0,3.75
35201212,497.0,-0.24249346420333429,0.7895286736639866,0.5174566519926824,0.437268129189577,3.0,5.0,4.0,4.0,4.0
35201518,493.0,-0.15393939028906803,-0.6215024792774241,-0.20033166499995483,-0.47784407323526545,3.0,2.0,3.0,3.0,2.75
35201214,248.0,-0.4253555122609943,0.6942942837357683,0.1172418465773066,-0.13235191058368778,3.0,5.0,4.0,3.0,3.75
35202417,383.0,0.030487199155241673,-0.36620085499993793,-0.749237808034911,0.2314067409612818,4.0,3.0,1.0,4.0,3.0
35201250,812.0,-0.02019749862060695,0.19748770087403505,-0.802439655875929,0.5218808281345245,4.0,4.0,1.0,4.0,3.25
35201255,379.0,-0.056690472508237735,0.33283160910559073,-0.4797755468707347,-0.630615035560717,4.0,4.0,2.0,2.0,3.0
35202450,305.0,-0.24131277394428446,-0.9647707983898832,0.6916087857594992,1.0696080293518846,3.0,1.0,5.0,5.0,3.5
35201216,549.0,0.7585473266532445,0.7282148948114792,-0.6376429732398818,1.0509791843825345,5.0,5.0,2.0,5.0,4.25
35201219,974.0,0.5550136133066688,1.9599318972075621,-0.16038995648716953,1.3153587973273246,4.0,5.0,3.0,5.0,4.25
35201240,343.0,0.18165872604210498,0.7631920283996103,-0.5568550826051823,0.15062135601012422,4.0,5.0,2.0,4.0,3.75
35201249,524.0,-0.5287200137412884,1.4042740423820792,-0.04265495272881081,0.47173566981697446,2.0,5.0,3.0,4.0,3.5
35201259,446.0,0.17104214512071897,1.3824845494978104,-0.23011697886048577,0.9298187892082996,4.0,5.0,3.0,5.0,4.25
35201263,367.0,0.12928272046165887,1.1387245932445913,-0.15187566692879378,0.28672071042238506,4.0,5.0,3.0,4.0,4.0
35201283,410.0,0.23117113955463764,-1.262109788463357,-0.618656065426469,0.011111448700871406,4.0,1.0,2.0,4.0,2.75
35201286,205.0,1.1121648008960807,-0.23544274734163856,-0.904537584743762,-0.5032009492680388,5.0,3.0,1.0,2.0,2.75
35201313,466.0,1.2784490110093616,-0.7263162310203828,-1.157267925499525,-0.280180016102057,5.0,2.0,1.0,3.0,2.75
35201314,535.0,0.5756801000216702,-0.9268108625217507,-1.2149359543230005,-0.3528275903696594,4.0,1.0,1.0,3.0,2.25
35201787,498.0,-0.7166761721185334,0.09895346587554948,0.7557721869582028,-0.24740490858668726,2.0,4.0,5.0,3.0,3.5
35201789,984.0,1.242507287834659,2.023010812889331,-1.1453855969892845,1.999077155092025,5.0,5.0,1.0,5.0,4.0
35201987,835.0,-0.6101884361052491,0.8494681895040949,0.31512609528844066,0.6831002543180082,2.0,5.0,4.0,4.0,3.75
35201554,548.0,0.8765957810105771,-0.4284513104342278,-0.3164392164676052,-0.31684209969741495,5.0,2.0,3.0,3.0,3.25
35201566,445.0,0.34711410088551087,-0.16113309559384723,-0.6171045996723342,0.1930154741476819,4.0,3.0,2.0,4.0,3.25
35201620,800.0,0.5158745178974361,-0.42615266342263464,0.1400342242220311,0.3145395022771392,4.0,2.0,4.0,4.0,3.5
35201578,394.0,0.5890648575365559,0.028774923959912505,-0.10276651966674236,-0.5694571987019379,4.0,4.0,3.0,2.0,3.25
35201580,357.0,1.6566437898904227,-0.13573514195759756,-0.32100323364803274,0.04712068836903652,5.0,3.0,2.0,4.0,3.5
35201584,493.0,-0.19472361930108778,0.00546250302847906,-0.11265480010595105,-0.37075798309324226,3.0,3.0,3.0,3.0,3.0
35201585,473.0,-0.05002346127892551,-0.8258396777922277,-0.07241108769141238,-0.12485732330087819,4.0,1.0,3.0,3.0,2.75
35201708,546.0,-0.42734162155524674,-1.2840036762473424,0.32011757416877146,-0.49733082466945616,3.0,1.0,4.0,2.0,2.5
35201709,306.0,-0.8689103780805242,-0.6505671879681505,0.820141410559671,-0.28116049167022816,1.0,2.0,5.0,3.0,2.75
35201721,412.0,0.6917841393930144,1.6020417914781584,-0.4850755501537961,0.4709132613379302,4.0,5.0,2.0,4.0,3.75
35201754,303.0,-0.6906955796286058,-0.217969047682596,0.3139435957972171,-0.17410055287856335,2.0,3.0,4.0,3.0,3.0
35200111,512.0,-1.1712058780503507,0.8219029562743039,0.8537535981306321,1.8426769069831261,1.0,5.0,5.0,5.0,4.0
35201758,540.0,-0.7944122801441484,-0.20376539513111128,0.055061675239712685,-0.1335369135615808,1.0,3.0,3.0,3.0,2.5
35200096,219.0,-0.748518461796156,0.9928316346518697,0.861640898746787,1.6468515070924055,2.0,5.0,5.0,5.0,4.25
35200097,269.0,-0.9504608952943057,0.7696697284339469,0.6289009584050618,2.3006598251035877,1.0,5.0,5.0,5.0,4.0
35200099,266.0,-0.6660654597472704,0.49632996230418747,0.1844338257071621,1.8887816983890775,2.0,4.0,4.0,5.0,3.75
35204254,706.0,0.9027898720807148,4.458785013263344,-1.3192741572530378,3.4182849836978484,5.0,5.0,1.0,5.0,4.0
35204255,638.0,0.28323821896686485,1.679806267138851,0.3148119442131225,2.356269316763572,4.0,5.0,4.0,5.0,4.5
35204471,797.0,-0.6973096456613794,0.2735878870586625,-0.7490924698087995,2.4956519068249277,2.0,4.0,1.0,5.0,3.0
35200112,960.0,-0.6160059350815608,1.2365427769028334,0.044226743535052404,2.5898881917712346,2.0,5.0,3.0,5.0,3.75
35200114,1081.0,-0.5541461527147659,0.879624515964423,0.34551906106659347,2.884097986194141,2.0,5.0,4.0,5.0,4.0
35200319,496.0,-0.28476001501420145,-0.1435296886323597,-0.3458378870727792,1.8119868173312508,3.0,3.0,2.0,5.0,3.25
35200320,926.0,0.9977703149631034,2.0249821022162777,-0.6412089402105557,2.0850735615117952,5.0,5.0,2.0,5.0,4.25
35200379,558.0,-1.035489038630471,-0.7654855967058379,0.0006162295814885754,1.1702102979786428,1.0,2.0,3.0,5.0,2.75
35200380,596.0,-1.1444729970314036,-0.5957363360476069,-0.37773687568299624,0.5447456132305829,1.0,2.0,2.0,4.0,2.25
35200381,1089.0,0.6525855616831213,-0.39079136819290566,-0.3483533782697335,1.8740039558902364,4.0,3.0,2.0,5.0,3.5
35200382,924.0,1.1897504738165168,0.20192524825899155,-1.1476801037424587,2.249496888453609,5.0,4.0,1.0,5.0,3.75
35200733,542.0,-0.18809865894221262,-0.7812551270402912,-1.1172774142674697,-0.012030761876458664,3.0,2.0,1.0,4.0,2.5
35200734,365.0,-0.1525339826919751,-0.3915077132118842,-0.2536674632616628,-0.6515320888111833,3.0,3.0,3.0,2.0,2.75
35201762,836.0,-0.6361682447483411,-0.40581434987196935,0.032284930275449236,-0.2793660146053174,2.0,3.0,3.0,3.0,2.75
35200120,1031.0,-0.5532483400510715,1.7623097476566922,1.4472191421072162,2.3953298547562243,2.0,5.0,5.0,5.0,4.25
35200121,510.0,-0.6366957742041324,1.29670829590577,0.3218871232853229,2.857882949462738,2.0,5.0,4.0,5.0,4.0
35200325,309.0,0.03736777532254179,-0.22744710063418422,-0.27250256741483453,2.4294773858672842,4.0,3.0,3.0,5.0,3.75
35200127,820.0,-1.2840025573475753,1.3448132608188188,0.025693208230594095,2.210075276164702,1.0,5.0,3.0,5.0,3.5
35200128,727.0,-0.6879204146821275,0.8324951340524295,0.20502163979496463,2.1072589593944326,2.0,5.0,4.0,5.0,4.0
35200330,461.0,-0.3823049717530459,-0.8169942965775884,0.5265378240833674,0.05633904078580099,3.0,1.0,4.0,4.0,3.0
35200331,377.0,-0.5413270231443683,-0.37009259624686175,0.5216920958803581,0.9549031552765109,2.0,3.0,4.0,5.0,3.5
35200332,457.0,-0.07702577839516007,-0.5520739957947359,1.3277129419454847,1.2028564170402254,3.0,2.0,5.0,5.0,3.75
35200333,458.0,-0.06277798774092876,-0.3635100957129096,0.7615983288466006,0.8132195079008474,4.0,3.0,5.0,5.0,4.25
35200736,370.0,0.15240186605581013,-0.7603333531527245,-0.9649268220184914,-0.2799219955029983,4.0,2.0,1.0,3.0,2.5
35200737,406.0,0.23754002523294201,-0.5748328197680544,0.009866123490490653,-0.47460161643820525,4.0,2.0,3.0,3.0,3.0
35200738,451.0,0.04639952743014922,-1.1279860307983318,-0.3843474945253641,0.06715649687373496,4.0,1.0,2.0,4.0,2.75
35200739,601.0,1.8261677188493195,-0.9880043926934314,-1.0526293903319763,-0.2578081969500673,5.0,1.0,1.0,3.0,2.5
35200740,521.0,-0.11630728092157115,-1.3543873518796616,-0.6819374176755606,5.6848314329352445e-05,3.0,1.0,2.0,4.0,2.5
35200741,635.0,2.498476152464306,0.11325301303557073,0.7808406755155664,0.03357219367699937,5.0,4.0,5.0,4.0,4.5
35200744,893.0,1.4023053255332523,-0.5366191901248728,-0.5475530280780889,-0.3392182615100712,5.0,2.0,2.0,3.0,3.0
35200745,635.0,2.346845736211489,0.7367247847285057,0.8797475189655998,-1.160815606629378,5.0,5.0,5.0,1.0,4.0
35201876,1739.0,0.22241674505271386,0.9764085024109035,-0.7118006527588956,2.959920174111977,4.0,5.0,2.0,5.0,4.0
35201880,546.0,-0.8750614980039098,-0.48892561835810544,1.531945996189268,-0.09621353950602861,1.0,2.0,5.0,3.0,2.75
35201881,585.0,-0.5219444616918814,0.41956135373002834,0.5410561566652351,0.362546802605357,2.0,4.0,4.0,4.0,3.5
35201882,509.0,-0.4525958987102159,0.8502336479683275,1.0518829809808048,0.49560383542987463,3.0,5.0,5.0,4.0,4.25
35200326,593.0,-0.13190311138964772,-1.0885451272254911,0.14231432655365742,1.661803944406492,3.0,1.0,4.0,5.0,3.25
35200389,961.0,0.2592843614262619,0.312713466044661,-0.20075611032208426,0.5776105835520131,4.0,4.0,3.0,4.0,3.75
35200391,369.0,-0.2815385695559284,-0.7399783392713923,0.46774229940382656,1.753743428244352,3.0,2.0,4.0,5.0,3.5
35200392,392.0,-0.5316527747001962,-1.1185686801451067,1.072479630236689,0.3652496964801161,2.0,1.0,5.0,4.0,3.0
35200751,548.0,-0.7437960874306127,-0.9184614636486101,-0.40385129117594815,-0.18964033170406622,2.0,1.0,2.0,3.0,2.0
35200752,386.0,0.7916064501377211,-1.0873780015711316,0.8360734730490489,0.3144958637269055,5.0,1.0,5.0,4.0,3.75
35200753,640.0,0.01949518356936877,-1.2397720316498249,-0.015082456661941246,-0.044856800269935965,4.0,1.0,3.0,4.0,3.0
35204634,595.0,0.5388156425716989,-0.48767227652862044,-1.119809235052609,-0.29060446922860955,4.0,2.0,1.0,3.0,2.5
35204635,643.0,0.22293793260952172,-0.3627107235979236,-1.0814085455469462,-0.1669263206830496,4.0,3.0,1.0,3.0,2.75
35204636,631.0,-0.21728610529817505,-0.7251163615058188,-0.5212804011863545,-0.516019204283401,3.0,2.0,2.0,2.0,2.25
35204637,518.0,-0.4301461165741249,-0.8432700979899085,-0.2885819596316792,-0.3951493819199484,3.0,1.0,3.0,3.0,2.5
35204638,481.0,-0.7053109555251023,-0.6285419612634748,-0.8635364474008617,-0.5257955895215628,2.0,2.0,1.0,2.0,1.75
35204639,553.0,0.08944785470003896,-0.9796424026863977,-0.16772414056163384,-0.5423715715441757,4.0,1.0,3.0,2.0,2.5
35204655,1625.0,2.4420191239817397,-1.7961451190307698,-0.7210346363469269,0.4872253095419016,5.0,1.0,2.0,4.0,3.0
35204656,864.0,1.747990934166615,-1.7988801569779098,-0.06346213809615957,-0.45058218099935793,5.0,1.0,3.0,3.0,3.0
35204657,1995.0,1.6117654344069705,2.7208167870884328,-0.9401565682319535,1.677520941825621,5.0,5.0,1.0,5.0,4.0
35204658,324.0,1.515925418189356,-0.4219215559340039,-1.0985236556735887,-0.17055548414569147,5.0,2.0,1.0,3.0,2.75
35204659,656.0,3.8715301343803397,2.0221461295449776,4.122866494481436,0.3422442302844664,5.0,5.0,5.0,4.0,4.75
35204660,363.0,1.5057987848195291,0.5175700727008461,-1.0545132303742648,0.1244301675214794,5.0,4.0,1.0,4.0,3.5
35204661,1155.0,3.479685540131046,3.172499392492841,1.6141118881497223,0.9588217346306859,5.0,5.0,5.0,5.0,5.0
35201883,710.0,0.14219807994424954,2.5293314387073544,-0.6278311567111338,1.7250981320376204,4.0,5.0,2.0,5.0,4.0
35201884,450.0,-0.3569305431269188,0.9900819399618194,0.558837325975618,1.1647139039948704,3.0,5.0,4.0,5.0,4.25
35201885,516.0,-0.03348653603771312,2.170234450910793,-0.4590332792524406,1.9991954567887267,4.0,5.0,2.0,5.0,4.0
35201886,555.0,-0.4306672158753724,0.4470597910829191,0.13595690019445125,2.327066816416985,3.0,4.0,4.0,5.0,4.0
35202217,409.0,0.31106625207882693,0.8468583488829626,-0.19686838773495427,1.4811845410116171,4.0,5.0,3.0,5.0,4.25
35202218,443.0,-0.2968264794011896,0.870966011905361,-0.015248046788380765,0.16701344037332108,3.0,5.0,3.0,4.0,3.75
35202222,611.0,1.0630593432109698,0.3456700232246344,-0.32058218401138333,1.9533977231989001,5.0,4.0,2.0,5.0,4.0
35202223,599.0,0.04740218867665026,-0.527956520100633,-0.029195553219205125,0.6248269619595423,4.0,2.0,3.0,4.0,3.25
35201951,610.0,-0.7157126581597351,0.017578298292198688,1.4129207102700738,-0.47773245041484064,2.0,4.0,5.0,3.0,3.5
35201952,443.0,-0.23120800321394808,-0.05375074954152387,1.5304323134318734,-0.03524806365444763,3.0,3.0,5.0,4.0,3.75
35201953,536.0,-0.3490646269641166,0.07937716875751222,0.4206763475418566,-0.3348796647791159,3.0,4.0,4.0,3.0,3.5
35201958,601.0,0.7230152875149184,1.0642513643121403,-0.584605160830904,1.4949797717673288,4.0,5.0,2.0,5.0,4.0
35201959,692.0,0.8830970618073257,1.1588334302454653,0.32193171497784084,1.5832765379635532,5.0,5.0,4.0,5.0,4.75
35200754,726.0,1.5109003628201965,-0.7889676904209229,-0.25600259749726195,-0.4200498461129175,5.0,2.0,3.0,3.0,3.25
35200755,446.0,1.4744386399630383,-0.41319071534110924,1.0999230132084659,-0.7758971248801627,5.0,3.0,5.0,2.0,3.75
35200756,840.0,3.5255070039451466,-0.05924873897550509,-0.6842753942857036,1.0521924011491106,5.0,3.0,2.0,5.0,3.75
35200757,684.0,2.91096367506294,-1.1441855420384661,-1.1694633348837562,0.8193510836251003,5.0,1.0,1.0,5.0,3.0
35201888,890.0,0.5610254387468128,2.037676690322981,-0.3139094647799238,3.759320172977591,4.0,5.0,3.0,5.0,4.25
35201889,640.0,0.028062448170904808,0.5222578966698359,-0.2652590617928588,2.176415010964575,4.0,4.0,3.0,5.0,4.0
35201890,892.0,-0.4831078900298572,1.211005127115219,0.31153683082475264,1.4681239293770751,2.0,5.0,4.0,5.0,4.0
35201892,1035.0,1.1594404681663821,1.9205096651293292,-0.976105626841711,4.721150709247736,5.0,5.0,1.0,5.0,4.0
35201893,468.0,-0.3399209200224881,1.4122543925115902,-0.08071883650802297,2.5419852856040066,3.0,5.0,3.0,5.0,4.0
35204708,262.0,-0.36040017732001683,-0.1876987951495152,0.5254336258407849,0.8118350582276723,3.0,3.0,4.0,5.0,3.75
35204709,360.0,0.046026618256405555,0.4425259075391293,0.23016859965200398,1.4232232316050673,4.0,4.0,4.0,5.0,4.25
35204716,1360.0,-1.2736328467168347,0.4366037826781114,-0.7201359823700629,1.9240905636416472,1.0,4.0,2.0,5.0,3.0
35201961,896.0,0.3376211641175486,1.3724543137288325,0.7865806916633746,0.5204732524231838,4.0,5.0,5.0,4.0,4.5
35201962,553.0,-0.24846201363573697,0.704125689748291,0.4639302629579238,0.48208470276835147,3.0,5.0,4.0,4.0,4.0
35201963,448.0,-0.40256155086911216,-0.17443933930550007,0.6403893430911358,-0.2161346936331793,3.0,3.0,5.0,3.0,3.5
35201964,466.0,-0.44839818850325824,1.0439558163671034,0.19615572895676744,0.5399083478970444,3.0,5.0,4.0,4.0,4.0
35201965,614.0,-0.6341761746454966,-0.24200995276952356,0.3063001243700997,-0.1631596559840742,2.0,3.0,4.0,3.0,3.0
35201966,572.0,-0.7950048611187294,0.5919538420405701,1.6154607417448594,-0.17705542889330206,1.0,4.0,5.0,3.0,3.25
35200321,720.0,-0.014627015915341532,-0.34550229088507384,0.2609109293141117,1.2754262530348894,4.0,3.0,4.0,5.0,4.0
35200322,374.0,0.30093905102996377,-0.15696680444683025,0.24633163802935348,2.6424315857181897,4.0,3.0,4.0,5.0,4.0
35200323,1148.0,0.48085174112335344,2.9607333166652134,-0.7823930589283403,2.6182996123651594,4.0,5.0,1.0,5.0,3.75
35201967,260.0,-0.7766157557120936,0.26032663663512245,1.4491836914803908,-0.3684025310808306,2.0,4.0,5.0,3.0,3.5
35201968,388.0,-0.05538740638263881,2.930137997134561,-0.22807605206540468,1.5688878243546212,4.0,5.0,3.0,5.0,4.25
35201969,320.0,-0.34387661105391515,1.1871500578484484,1.0504241547617565,0.35424462937456497,3.0,5.0,5.0,4.0,4.25
35201972,1362.0,-0.24674706834425053,2.271558652540029,-0.08596817257523778,1.6320363193835843,3.0,5.0,3.0,5.0,4.0
35201973,756.0,-0.3803992221009328,1.624028529461409,-0.5613438656720504,1.682839302440513,3.0,5.0,2.0,5.0,3.75
35201977,1441.0,0.23447927114953612,3.4874607724428257,-0.14707311171293663,2.300811159312061,4.0,5.0,3.0,5.0,4.25
35201984,627.0,-0.3049763838914187,4.448929891290202,-1.0255457724111823,1.7787263587778412,3.0,5.0,1.0,5.0,3.5
35204458,1517.0,0.9187659370236105,0.607706028414322,-0.27799243245784605,1.8881416727491285,5.0,4.0,3.0,5.0,4.25
35204460,539.0,-0.01192811084792253,0.7711993638945616,0.32079953135680395,0.17448996445961673,4.0,5.0,4.0,4.0,4.25
35204461,521.0,1.0116234933873787,0.4156420799758197,-0.4988367189747704,0.15834771361814717,5.0,4.0,2.0,4.0,3.75
35204462,479.0,0.4574595752451522,0.2933486008047267,-0.6926879967488657,-0.03982584706657344,4.0,4.0,2.0,4.0,3.5
35204463,573.0,1.8003101245326651,1.0285825068715266,-1.0802668694969821,1.0883757325504504,5.0,5.0,1.0,5.0,4.0
35204464,3113.0,1.938779721649531,1.334442633220049,-0.49319230179546325,3.1486971220961415,5.0,5.0,2.0,5.0,4.25
35204465,945.0,1.117755390671144,-1.147267562188468,0.30030178459436896,-0.10278029224338905,5.0,1.0,4.0,3.0,3.25
35204466,1805.0,2.525043460036114,-1.1962728877112816,-0.8594912127334585,0.9840005984385589,5.0,1.0,1.0,5.0,3.0
35204467,1128.0,3.1041228006477652,-0.9333824362896043,0.8423841935625939,0.029508549088683972,5.0,1.0,5.0,4.0,3.75
35204468,1959.0,2.663611574549011,-1.5596694761548249,0.31958810971546936,-0.6571743340153305,5.0,1.0,4.0,2.0,3.0
35204469,1611.0,2.2822432840700007,-0.2910060267062544,-1.1051675706660775,0.7331501664381117,5.0,3.0,1.0,4.0,3.25
35204470,2394.0,3.113817602696229,-0.5464548264338127,-0.9767432854445887,1.6519399927477825,5.0,2.0,1.0,5.0,3.25
35202622,437.0,-0.566036213400618,-1.0843504112191402,0.025137305228388473,0.4185810645634087,2.0,1.0,3.0,4.0,2.5
35200309,635.0,-0.11404859297632573,1.8265618415113196,-0.38769151321567064,1.554554291619897,3.0,5.0,2.0,5.0,3.75
35200310,606.0,-0.051186136612425534,0.24930177958490057,-0.06429765681157384,2.5824244863040757,4.0,4.0,3.0,5.0,4.0
35200313,0.0,1.0568297349967266,0.7511545998605773,-0.7095494897214486,3.312748253939583,5.0,5.0,2.0,5.0,4.25
35200315,996.0,1.1286997159247192,-0.31423800344028485,3.4296278929842643,0.6203788614788537,5.0,3.0,5.0,4.0,4.25
35200316,1542.0,1.1981857691303226,0.14500753810875747,0.6607319526390221,1.3588732534876715,5.0,4.0,5.0,5.0,4.75
35200317,465.0,1.5910854088582806,-0.13480364465894193,0.31488289644007234,2.0498271094353884,5.0,3.0,4.0,5.0,4.25
35200318,396.0,0.17669605557276608,0.17286205303605903,-0.19369895207297452,2.004954470979586,4.0,4.0,3.0,5.0,4.0
35200582,806.0,0.2025184182770436,-0.0572004221495251,-0.23556988658122627,0.6249113960300329,4.0,3.0,3.0,4.0,3.5
35200583,799.0,1.012760951358575,0.8349082228908091,-0.6916179972013189,0.6555502251622716,5.0,5.0,2.0,4.0,4.0
35200584,498.0,-0.17534082056539269,-0.5290425326719352,-0.2892104290688784,0.2180608791204857,3.0,2.0,3.0,4.0,3.0
35200585,449.0,0.4212708102145216,-0.5333999351158203,-1.0979431164703644,-0.4485054329512261,4.0,2.0,1.0,3.0,2.5
35200586,569.0,-0.02388048218670609,-0.3922101242882421,-1.054856718554575,-0.035419454344916244,4.0,3.0,1.0,4.0,3.0
35200587,721.0,0.6931579940896293,-0.5486260100741528,-0.9943316302476133,-0.040247251043285984,4.0,2.0,1.0,4.0,2.75
35200588,759.0,0.6020544588494938,0.19564399066388793,-0.1914094082406188,0.6241815701715794,4.0,4.0,3.0,4.0,3.75
35200589,639.0,0.1328227076112169,-0.4886799715749181,-0.8104933162414577,-0.051126170276028574,4.0,2.0,1.0,4.0,2.75
35200324,875.0,-0.26193589509198134,-0.4357981557797822,-0.1678327876585376,1.7732224846705442,3.0,2.0,3.0,5.0,3.25
35200639,1939.0,1.007396374674509,1.0039171017138644,-0.7758185713588778,3.6528849582597562,5.0,5.0,1.0,5.0,4.0
35200640,566.0,0.18357607698796755,0.8220029564214317,-0.2056015353707802,1.884779206986508,4.0,5.0,3.0,5.0,4.25
35200641,1015.0,1.9083656475440927,0.48455875872815823,-0.07190316189886042,3.1216070201144164,5.0,4.0,3.0,5.0,4.25
35200642,426.0,0.3794538804635356,0.8848726624712625,-0.21034650115062964,0.3362378825921112,4.0,5.0,3.0,4.0,4.0
35200643,510.0,0.40446075176563695,-0.014529907030328637,-0.6026032818819211,-0.12294122466033898,4.0,3.0,2.0,3.0,3.0
35200644,478.0,-0.4051859112979278,-0.04929231600394143,-0.25528434743719697,0.014440244535297013,3.0,3.0,3.0,4.0,3.25
35200645,474.0,0.32620978979093207,-0.22280712765582159,0.4916210629457981,-0.02400010025381827,4.0,3.0,4.0,4.0,3.75
35200746,976.0,-0.6935775143347549,-1.2299070032322652,-0.5303624918753358,0.25965394816368026,2.0,1.0,2.0,4.0,2.25
35200747,546.0,-0.6188947005895111,-1.2159883998525727,-0.2150637135953679,-0.1103262577267053,2.0,1.0,3.0,3.0,2.25
35200748,569.0,0.508640913200073,-0.9297924306028583,-1.17721018817962,-0.14892193830054762,4.0,1.0,1.0,3.0,2.25
35201986,390.0,-0.773525630950438,0.809341099094618,0.5445946865195225,1.155455541088584,2.0,5.0,4.0,5.0,4.0
35202349,453.0,-0.996317608117482,-0.7442614039441853,-0.021366510356782192,0.42672986788646056,1.0,2.0,3.0,4.0,2.5
35200329,378.0,-0.41316872711475944,-0.6100904526395892,0.24160150562728044,0.497024042325323,3.0,2.0,4.0,4.0,3.25
35200658,552.0,-0.27882446534535404,-0.9866869906502802,-0.3051776393713101,-0.5477392544927013,3.0,1.0,3.0,2.0,2.25
35200659,417.0,-0.7455452029427407,-0.8672266882179657,-0.17315693590596273,-0.28748808894859784,2.0,1.0,3.0,3.0,2.25
35200660,752.0,0.0785169230342922,-0.6753153689373796,-0.567705278212696,-0.23829018980343608,4.0,2.0,2.0,3.0,2.75
35200661,711.0,3.541377229888771,2.8739246723135414,0.6722280977929507,1.1233741197900668,5.0,5.0,5.0,5.0,5.0
35200662,778.0,1.6236527871021966,-0.3159353034463154,-0.35213380074148737,-0.6274848692041806,5.0,3.0,2.0,2.0,3.0
35200663,289.0,0.33815116831876524,-1.267163196269509,-0.7587501324765952,-0.08666344370502697,4.0,1.0,1.0,3.0,2.25
35200664,731.0,-0.16071495783645107,-0.9186027929089838,-0.698913056205001,-0.5809402792675498,3.0,1.0,2.0,2.0,2.0
35204640,471.0,-0.11757544140088141,-0.6191082678137514,-0.5670753880920381,0.09699257412892079,3.0,2.0,2.0,4.0,2.75
35204641,630.0,-0.39625896479928974,-0.9433424287312174,-0.32755163302254275,-0.29860474237197093,3.0,1.0,2.0,3.0,2.25
35204642,618.0,-0.7342785533339579,-0.3099428509558375,-0.7738734632547436,-0.193738781474588,2.0,3.0,1.0,3.0,2.25
35200719,961.0,0.3496120166731381,-0.11015113046118091,-0.8010496627186577,0.10452559206804064,4.0,3.0,1.0,4.0,3.0
35200720,562.0,1.3011839574967987,0.617822700256463,-0.296125785173188,0.8496640344371527,5.0,4.0,3.0,5.0,4.25
35200724,623.0,-0.3022514676751443,-0.6290054901011187,-0.6365559809325327,0.05833615999184831,3.0,2.0,2.0,4.0,2.75
35200725,638.0,0.052968017876909156,-0.3654781769383552,-0.2109982317275845,0.02278700148833955,4.0,3.0,3.0,4.0,3.5
35200726,412.0,-0.6615377146965449,-0.5892870215897531,0.07644546388769857,0.042659196009745756,2.0,2.0,4.0,4.0,3.0
